assembly	biosample	coverage	organism	strain	human_related	collection_date	country	city	assembly_source	genome_size	gc_content	n_count	contig_count	longest_contig	N50	N95	busco_complete_perc	kraken2_taxid	kraken2_taxon_name	kraken2_taxid_freq	mlst	mlst_genes_detected	k_serotype	k_confidence	oc_serotype	oc_confidence	aminoglycoside	beta_lactam	colistin	fosfomycin	fusidicacid	glycopeptide	macrolide	misc	nitroimidazole	oxazolidinone	phenicol	pseudomonicacid	quinolone	rifampicin	sulphonamide	tetracycline	trimethoprim	carO	ISAba1	blaOXA51like	carbapenem	fluoroquinolone	crab	qc_pass	continent	region23	country_iso2c	serotype	collection_day	collection_year	filtered	downsampled
GCF_011602045.1	SAMN14299437	191.984	Acinetobacter baumannii	BA28505	TRUE	2019	India	vellore	NCBI	3968731	0.39	0	94	364203	121548	17521	99.8	470	Acinetobacter baumannii	71.28	ST2	7	KL12	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-01-02	2019	TRUE	TRUE
GCF_011602055.1	SAMN14299435	170.98	Acinetobacter baumannii	BA27620	TRUE	2019	India	vellore	NCBI	3889212	0.389	0	72	256604	135491	23368	99.6	470	Acinetobacter baumannii	77.78	ST2	7	KL13	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-09-04	2019	TRUE	TRUE
GCF_011602125.1	SAMN14299434	190.741	Acinetobacter baumannii	BA27348	TRUE	2019	India	vellore	NCBI	3827980	0.389	0	67	209818	124075	23598	99.8	470	Acinetobacter baumannii	83.58	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-06-24	2019	TRUE	TRUE
GCF_011602145.1	SAMN14299447	183.375	Acinetobacter baumannii	BP9590	TRUE	2019	India	vellore	NCBI	3889452	0.39	0	71	256482	139172	23598	99.6	470	Acinetobacter baumannii	74.65	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-02-24	2019	TRUE	TRUE
GCF_011602235.1	SAMN14299467	173.163	Acinetobacter baumannii	SP2121	TRUE	2019	India	vellore	NCBI	3889123	0.389	0	69	256604	139172	23598	99.6	470	Acinetobacter baumannii	76.81	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-01-16	2019	TRUE	TRUE
GCF_011602305.1	SAMN14299464	170.516	Acinetobacter baumannii	SP1806	TRUE	2019	India	vellore	NCBI	4019644	0.389	0	97	236149	130861	20717	99.8	470	Acinetobacter baumannii	69.07	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL9	2019-04-16	2019	TRUE	TRUE
GCF_011602625.1	SAMN14299652	218.325	Acinetobacter baumannii	SP4580	TRUE	2019	India	vellore	NCBI	3937139	0.389	0	78	256604	139172	23368	99.8	470	Acinetobacter baumannii	75.64	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-04-04	2019	TRUE	TRUE
GCF_011602685.1	SAMN14299647	208.748	Acinetobacter baumannii	SP4364	TRUE	2019	India	vellore	NCBI	3958905	0.389	0	78	256604	139172	23368	99.8	470	Acinetobacter baumannii	75.64	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-07-30	2019	TRUE	TRUE
GCF_011602725.1	SAMN14299645	156.647	Acinetobacter baumannii	SP4206	TRUE	2019	India	vellore	NCBI	3968150	0.39	0	92	364203	121548	17521	99.8	470	Acinetobacter baumannii	72.83	ST2	7	KL12	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-11-03	2019	TRUE	TRUE
GCF_011602745.1	SAMN14299636	185.872	Acinetobacter baumannii	SP3621	TRUE	2019	India	vellore	NCBI	3960023	0.391	0	92	364161	181272	18442	99.7	470	Acinetobacter baumannii	75	ST2	7	KL12	Very high	OCL1	Good	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-02-10	2019	TRUE	TRUE
GCF_011602755.1	SAMN14299654	183.738	Acinetobacter baumannii	SP4675	TRUE	2019	India	vellore	NCBI	3980207	0.39	0	112	505306	164899	18018	99.7	470	Acinetobacter baumannii	67.86	ST2	7	KL125	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL125	2019-03-04	2019	TRUE	TRUE
GCF_011603485.1	SAMN14299653	202.881	Acinetobacter baumannii	SP4673	TRUE	2019	India	vellore	NCBI	3964454	0.391	0	70	493744	148061	36376	99.7	470	Acinetobacter baumannii	74.29	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69													sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Southern Asia	IN	ST1-KL17	2019-01-12	2019	TRUE	TRUE
GCF_011603595.1	SAMN14299644	216.666	Acinetobacter baumannii	SP4166	TRUE	2019	India	vellore	NCBI	3958901	0.389	0	81	256604	139172	21914	99.8	470	Acinetobacter baumannii	76.54	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-10-03	2019	TRUE	TRUE
GCF_011603765.1	SAMN14299631	183.178	Acinetobacter baumannii	SP3476	TRUE	2019	India	vellore	NCBI	3867090	0.39	0	63	364241	147032	27578	99.8	470	Acinetobacter baumannii	77.78	ST2	7	KL28	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL28	2019-07-22	2019	TRUE	TRUE
GCF_011603775.1	SAMN14299628	206.728	Acinetobacter baumannii	SP3375	TRUE	2019	India	vellore	NCBI	3955896	0.389	0	83	256482	139172	21909	99.8	470	Acinetobacter baumannii	77.11	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-07-28	2019	TRUE	TRUE
GCF_011603805.1	SAMN14299627	173.306	Acinetobacter baumannii	SP3356	TRUE	2019	India	vellore	NCBI	3958938	0.389	0	80	256604	139172	21914	99.8	470	Acinetobacter baumannii	76.25	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-11-21	2019	TRUE	TRUE
GCF_011603845.1	SAMN14299622	201.191	Acinetobacter baumannii	SP2513	TRUE	2019	India	vellore	NCBI	3889258	0.389	0	74	256605	135491	23368	99.6	470	Acinetobacter baumannii	78.38	ST2	7	KL13	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-12-23	2019	TRUE	TRUE
GCF_011603945.1	SAMN14299621	188.425	Acinetobacter baumannii	SP2502	TRUE	2019	India	vellore	NCBI	3996038	0.39	0	77	364161	154618	19665	99.8	470	Acinetobacter baumannii	79.22	ST2	7	KL125	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL125	2019-03-09	2019	TRUE	TRUE
GCF_012934925.1	SAMN14409628	117.682	Acinetobacter baumannii	VB473	TRUE	2019	India		NCBI	3964720	0.391	0	2	3948250	3948250	3948250	99	470	Acinetobacter baumannii	100	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-02-04	2019	TRUE	TRUE
GCF_012935045.1	SAMN14420246	190.093	Acinetobacter baumannii	PM1912235	TRUE	2019	India		NCBI	3935172	0.39	0	2	3926441	3926441	3926441	99.8	470	Acinetobacter baumannii	100	ST2	7	KL120	Very high	OCL1	High	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL120	2019-01-19	2019	TRUE	TRUE
GCF_017723975.1	SAMN18452234	134.84	Acinetobacter baumannii	KSK6	TRUE	2020	India	new_delhi	NCBI	4390748	0.39	0	5	4091200	4091200	218105	99.8	470	Acinetobacter baumannii	100	ST622	7	KL12	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-104|blaOXA-23|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST622-KL12	2020-03-03	2020	TRUE	TRUE
GCF_019428805.1	SAMN20395210	104.68	Acinetobacter baumannii	VB3911	TRUE	2018	India	vellore	NCBI	3976943	0.388	0	89	292475	167741	21386	99.8	470	Acinetobacter baumannii	76.4	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL49	2018-05-09	2018	TRUE	TRUE
GCF_024741125.1	SAMN30386875	100	Acinetobacter baumannii	134	TRUE	2018	Iran		NCBI	4053839	0.391	0	125	209615	92088	13723	99.6	470	Acinetobacter baumannii	91.2	ST78	7	KL49	Very high	OCL1	Very high	aac(6')-Ian|armA	blaADC-25|blaCTX-M-124|blaOXA-72|blaOXA-90					mph(E)|msr(E)								sul1			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IR	ST78-KL49	2018-06-08	2018	TRUE	TRUE
GCF_002803655.2	SAMN08043814	60	Acinetobacter baumannii	ZQ1	TRUE	2016	Iraq	baghdad	NCBI	3994097	0.389	73	49	498370	205546	32991	99.6	470	Acinetobacter baumannii	87.76	ST2	7	KL234	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST2-KL234	2016-01-23	2016	TRUE	TRUE
GCF_002837885.2	SAMN08093368	62	Acinetobacter baumannii	ZQ9	TRUE	2016	Iraq	baghdad	NCBI	4123732	0.388	200	101	213875	92823	17833	99.8	470	Acinetobacter baumannii	97.03	ST575	7	KL13	Perfect	OCL2	Good	aph(3')-VIa	blaADC-25|blaCARB-2|blaOXA-144|blaOXA-23|blaPER-7					mph(E)|msr(E)								sul1	tet(39)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST575-KL13	2016-03-03	2016	TRUE	TRUE
GCF_002837905.2	SAMN08093369	60	Acinetobacter baumannii	ZQ10	TRUE	2016	Iraq	baghdad	NCBI	4066290	0.389	1297	118	257253	93073	15389	99.8	470	Acinetobacter baumannii	83.9	ST575	7	KL13	Very high	OCL2	Good	aph(3')-VIa	blaADC-25|blaCARB-2|blaOXA-144|blaOXA-23|blaPER-7					mph(E)|msr(E)								sul1	tet(39)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST575-KL13	2016-04-12	2016	TRUE	TRUE
GCF_002837955.2	SAMN08093364	63	Acinetobacter baumannii	ZQ5	TRUE	2016	Iraq	baghdad	NCBI	4044369	0.392	396	72	438490	180690	32054	99.8	470	Acinetobacter baumannii	84.72	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3')-Ia|aph(3')-VIa|armA	blaADC-25|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	IQ	ST1-KL17	2016-09-23	2016	TRUE	TRUE
GCF_002837985.2	SAMN08093366	67	Acinetobacter baumannii	ZQ7	TRUE	2016	Iraq	baghdad	NCBI	3987480	0.389	184	53	535595	198198	32454	99.5	470	Acinetobacter baumannii	86.79	ST2	7	KL234	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST2-KL234	2016-11-02	2016	TRUE	TRUE
GCF_002838005.2	SAMN08093365	67	Acinetobacter baumannii	ZQ6	TRUE	2016	Iraq	baghdad	NCBI	4105592	0.391	702	90	351334	161855	24685	99.8	470	Acinetobacter baumannii	82.22	ST1	7	KL17	Very high	OCL1	Good	aac(3)-Ia|aadA1|aph(3')-Ia|aph(3')-VIa|armA	blaADC-25|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	IQ	ST1-KL17	2016-06-29	2016	TRUE	TRUE
GCF_002838025.2	SAMN08093362	60	Acinetobacter baumannii	ZQ3	TRUE	2016	Iraq	baghdad	NCBI	4107093	0.389	471	73	377832	128541	16523	99.5	470	Acinetobacter baumannii	91.78	ST717	7	KL12	Very high	OCL5	Perfect	ant(2'')-Ia	blaADC-25|blaOXA-23|blaOXA-69													sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST717-KL12	2016-12-15	2016	TRUE	TRUE
GCF_021019635.1	SAMN21245935	30	Acinetobacter baumannii	MRSN32953	TRUE	2016	Iraq		NCBI	3946545	0.39	0	123	293033	82184	12818	99.5	470	Acinetobacter baumannii	77.24	ST1090	7	KL1	Perfect	OCL1	Very high	aac(3)-Ia|aph(3')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-69													sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	IQ	ST1090-KL1	2016-03-15	2016	TRUE	TRUE
GCA_017952275.1	SAMN16659826	66.5	Acinetobacter baumannii	D388_B3	TRUE	2016-01-11	Israel		NCBI	4010683	0.389	0	73	235596	93353	22840	99.6	470	Acinetobacter baumannii	86.3	ST600	7	KL216	Very high	OCL1	Very high	aph(3')-Ia|aph(3')-VI|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66|blaTEM-1A													sul1			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IL	ST600-KL216	2016-01-10	2016	TRUE	TRUE
GCF_018221375.1	SAMN14072391	200	Acinetobacter baumannii	Ab105	TRUE	2019-01	Israel	tel_aviv	NCBI	4174989	0.39	0	3	4053143	4053143	4053143	99.7	470	Acinetobacter baumannii	100	ST2	7	KL2	Very high	OCL1	Very high	aac(3)-Ia|aac(6')-Iaf|aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-66|blaOXA-72													sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IL	ST2-KL2	2019-01-20	2019	TRUE	TRUE
GCA_016497405.1	SAMN08159981	708	Acinetobacter baumannii		TRUE	2017-03-11	Italy		NCBI	4057065	0.388	0	122	256016	65407	14144	99.7	470	Acinetobacter baumannii	85.25	ST2	7	KL6	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL6	2017-03-10	2017	TRUE	TRUE
GCA_016497505.1	SAMN08159975	759	Acinetobacter baumannii		TRUE	2017-01-10	Italy		NCBI	4075582	0.388	0	126	135726	62210	11917	99.7	470	Acinetobacter baumannii	85.71	ST2	7	KL6	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL6	2017-01-10	2017	TRUE	TRUE
GCA_016497525.1	SAMN08159982	600	Acinetobacter baumannii		TRUE	2017-03-13	Italy		NCBI	4082118	0.388	0	122	177927	72677	12934	99.8	470	Acinetobacter baumannii	86.07	ST2	7	KL6	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL6	2017-03-13	2017	TRUE	TRUE
GCA_016497605.1	SAMN08159989	290	Acinetobacter baumannii		TRUE	2017-04-30	Italy		NCBI	4057578	0.388	0	124	255931	72677	14144	99.7	470	Acinetobacter baumannii	83.87	ST2	7	KL6	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL6	2017-04-29	2017	TRUE	TRUE
GCA_017948955.1	SAMN16659989	573.515	Acinetobacter baumannii	G435	TRUE	2016-05-30	Italy		NCBI	3862057	0.389	0	53	379074	178000	26688	99.7	470	Acinetobacter baumannii	88.68	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66													sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL9	2016-05-30	2016	TRUE	TRUE
GCA_017948975.1	SAMN16659985	47.5	Acinetobacter baumannii	G420	TRUE	2016-03-30	Italy		NCBI	4038102	0.388	0	67	408490	144157	20970	99.6	470	Acinetobacter baumannii	94.03	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL9	2016-03-29	2016	TRUE	TRUE
GCA_017949035.1	SAMN16659981	235.75	Acinetobacter baumannii	G402	TRUE	2016-02-16	Italy		NCBI	3904538	0.39	0	81	218543	97837	20786	99.8	470	Acinetobacter baumannii	92.59	ST604	7	KL2	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST604-KL2	2016-02-16	2016	TRUE	TRUE
GCA_017949095.1	SAMN16659980	357.75	Acinetobacter baumannii	G398	TRUE	2016-01-26	Italy		NCBI	3965520	0.388	0	64	369575	149000	23848	99.7	470	Acinetobacter baumannii	92.19	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaOXA-23|blaOXA-66									catB8				sul1|sul2	tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL9	2016-01-25	2016	TRUE	TRUE
GCA_017950975.1	SAMN16659983	67	Acinetobacter baumannii	G408	TRUE	2016-02-26	Italy		NCBI	3901660	0.389	0	95	291466	99342	14217	99.7	470	Acinetobacter baumannii	90.53	ST2	7	KL81	Good	OCL3	Good	aac(3)-Ia|aadA1|aadA2|ant(2'')-Ia|aph(3')-VIa	blaADC-25|blaOXA-23|blaOXA-82													sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL81	2016-02-25	2016	TRUE	TRUE
GCA_021572215.1	SAMN24967553	70	Acinetobacter baumannii	IT29003_AB_602	TRUE	2018	Italy	torino	NCBI	3889366	0.389	774	129	277949	74537	9848	99.5	470	Acinetobacter baumannii	91.47	ST2	7	KL7	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL7	2018-03-05	2018	TRUE	TRUE
GCA_021572275.1	SAMN24967550	53	Acinetobacter baumannii	IT26004_AB_748	TRUE	2018	Italy	rome	NCBI	3886857	0.39	796	129	142076	62986	8216	99.7	470	Acinetobacter baumannii	94.57	ST2	7	KL9	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL9	2018-07-28	2018	TRUE	TRUE
GCA_021572335.1	SAMN24967547	87	Acinetobacter baumannii	IT26001_AB_745	TRUE	2018	Italy	rome	NCBI	3961894	0.389	590	122	287202	66477	10565	99.7	470	Acinetobacter baumannii	86.89	ST2	7	KL9	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Europe	Southern Europe	IT	ST2-KL9	2018-10-22	2018	TRUE	TRUE
