assembly	biosample	coverage	organism	strain	human_related	collection_date	country	city	assembly_source	genome_size	gc_content	n_count	contig_count	longest_contig	N50	N95	busco_complete_perc	kraken2_taxid	kraken2_taxon_name	kraken2_taxid_freq	mlst	mlst_genes_detected	k_serotype	k_confidence	oc_serotype	oc_confidence	aminoglycoside	beta_lactam	colistin	fosfomycin	fusidicacid	glycopeptide	macrolide	misc	nitroimidazole	oxazolidinone	phenicol	pseudomonicacid	quinolone	rifampicin	sulphonamide	tetracycline	trimethoprim	carO	ISAba1	blaOXA51like	carbapenem	fluoroquinolone	crab	qc_pass	continent	region23	country_iso2c	serotype	collection_day	collection_year	filtered	downsampled
GCF_010500485.1	SAMN14001777	134	Acinetobacter baumannii	SP473	TRUE	2019	India	vellore	NCBI	3875996	0.389	0	85	245494	118028	20879	99	470	Acinetobacter baumannii	75.29	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-02-03	2019	TRUE	TRUE
GCF_010500515.1	SAMN14001744	180	Acinetobacter baumannii	PM2235	TRUE	2019	India	new_delhi	NCBI	3851430	0.389	0	88	245505	103605	19636	99.4	470	Acinetobacter baumannii	77.27	ST2	7	KL120	Very high	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL120	2019-11-25	2019	TRUE	TRUE
GCF_010500535.1	SAMN14001764	110	Acinetobacter baumannii	SP2181	TRUE	2019	India	vellore	NCBI	3862727	0.39	0	102	242128	121907	19424	99.7	470	Acinetobacter baumannii	70.59	ST2	7	KL3	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL3	2019-09-28	2019	TRUE	TRUE
GCF_010500565.1	SAMN14001751	126	Acinetobacter baumannii	PM4122	TRUE	2019	India	new_delhi	NCBI	4024742	0.389	0	162	259793	83149	11904	99.8	470	Acinetobacter baumannii	88.27	ST10	7	KL9	Very high	OCL2	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-68					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST10-KL9	2019-06-06	2019	TRUE	TRUE
GCF_010500585.1	SAMN14001780	188	Acinetobacter baumannii	SP6045	TRUE	2019	India	vellore	NCBI	4136531	0.389	0	89	591220	164690	23064	99.8	470	Acinetobacter baumannii	74.16	ST149	7	KL125	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-104|blaOXA-23					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST149-KL125	2019-05-08	2019	TRUE	TRUE
GCF_010500625.1	SAMN14001749	166	Acinetobacter baumannii	PM4086	TRUE	2019	India	new_delhi	NCBI	3963488	0.389	0	240	203785	53836	7628	98.2	470	Acinetobacter baumannii	72.08	ST2	7	KL234	Good	OCL1	Good	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL234	2019-01-09	2019	TRUE	TRUE
GCF_010500635.1	SAMN14001750	177	Acinetobacter baumannii	PM4095	TRUE	2019	India	new_delhi	NCBI	3939047	0.389	0	136	308414	149377	14838	99.5	470	Acinetobacter baumannii	69.85	ST2	7	KL234	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL234	2019-05-03	2019	TRUE	TRUE
GCF_011601365.1	SAMN14299432	195.495	Acinetobacter baumannii	BA22685	TRUE	2019	India	vellore	NCBI	4255339	0.389	0	82	589721	229133	18693	99.6	470	Acinetobacter baumannii	82.93	ST149	7	KL12	Very high	OCL1	Very high	aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-104|blaOXA-23|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST149-KL12	2019-08-06	2019	TRUE	TRUE
GCF_011601445.1	SAMN14299431	206.373	Acinetobacter baumannii	BA20688	TRUE	2019	India	vellore	NCBI	3958161	0.39	0	94	364203	121548	17521	99.7	470	Acinetobacter baumannii	71.28	ST2	7	KL12	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-07-08	2019	TRUE	TRUE
GCF_011601485.1	SAMN14299425	182.935	Acinetobacter baumannii	BA6942	TRUE	2019	India	vellore	NCBI	3888901	0.39	0	78	256482	135491	23368	99.6	470	Acinetobacter baumannii	73.08	ST2	7	KL13	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-06-06	2019	TRUE	TRUE
GCF_011601585.1	SAMN14299443	185.983	Acinetobacter baumannii	BA33390	TRUE	2019	India	vellore	NCBI	3958176	0.39	0	94	364203	121548	17521	99.7	470	Acinetobacter baumannii	71.28	ST2	7	KL12	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-09-20	2019	TRUE	TRUE
GCF_011601765.1	SAMN14299450	181.122	Acinetobacter baumannii	SP20	TRUE	2019	India	vellore	NCBI	3889405	0.389	0	73	256482	135491	23368	99.6	470	Acinetobacter baumannii	76.71	ST2	7	KL13	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-04-27	2019	TRUE	TRUE
GCF_011601845.1	SAMN14299454	185.804	Acinetobacter baumannii	SP411	TRUE	2019	India	vellore	NCBI	4019563	0.389	0	93	236149	130858	21914	99.8	470	Acinetobacter baumannii	70.97	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL9	2019-05-04	2019	TRUE	TRUE
GCF_011601865.1	SAMN14299451	176.831	Acinetobacter baumannii	SP30	TRUE	2019	India	vellore	NCBI	3959983	0.389	0	77	272749	139172	21914	99.6	470	Acinetobacter baumannii	77.92	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-10-21	2019	TRUE	TRUE
GCF_011601875.1	SAMN14299462	217.143	Acinetobacter baumannii	SP1649	TRUE	2019	India	vellore	NCBI	3882571	0.39	0	72	256604	135491	23368	99.6	470	Acinetobacter baumannii	77.78	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-11-16	2019	TRUE	TRUE
GCF_011601885.1	SAMN14299463	171.881	Acinetobacter baumannii	SP1718	TRUE	2019	India	vellore	NCBI	3959010	0.389	0	86	245517	118027	21914	99.8	470	Acinetobacter baumannii	79.07	ST2	7	KL13	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-08-24	2019	TRUE	TRUE
GCF_011601935.1	SAMN14299446	185.756	Acinetobacter baumannii	BA35737	TRUE	2019	India	vellore	NCBI	3889456	0.39	0	72	256482	135491	23368	99.6	470	Acinetobacter baumannii	76.39	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-12-02	2019	TRUE	TRUE
GCF_011602045.1	SAMN14299437	191.984	Acinetobacter baumannii	BA28505	TRUE	2019	India	vellore	NCBI	3968731	0.39	0	94	364203	121548	17521	99.8	470	Acinetobacter baumannii	71.28	ST2	7	KL12	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-01-02	2019	TRUE	TRUE
GCF_011602055.1	SAMN14299435	170.98	Acinetobacter baumannii	BA27620	TRUE	2019	India	vellore	NCBI	3889212	0.389	0	72	256604	135491	23368	99.6	470	Acinetobacter baumannii	77.78	ST2	7	KL13	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-09-04	2019	TRUE	TRUE
GCF_011602125.1	SAMN14299434	190.741	Acinetobacter baumannii	BA27348	TRUE	2019	India	vellore	NCBI	3827980	0.389	0	67	209818	124075	23598	99.8	470	Acinetobacter baumannii	83.58	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)									tet(B)		TRUE	FALSE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-06-24	2019	TRUE	TRUE
GCF_011602145.1	SAMN14299447	183.375	Acinetobacter baumannii	BP9590	TRUE	2019	India	vellore	NCBI	3889452	0.39	0	71	256482	139172	23598	99.6	470	Acinetobacter baumannii	74.65	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-02-24	2019	TRUE	TRUE
GCF_011602235.1	SAMN14299467	173.163	Acinetobacter baumannii	SP2121	TRUE	2019	India	vellore	NCBI	3889123	0.389	0	69	256604	139172	23598	99.6	470	Acinetobacter baumannii	76.81	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-01-16	2019	TRUE	TRUE
GCF_011602305.1	SAMN14299464	170.516	Acinetobacter baumannii	SP1806	TRUE	2019	India	vellore	NCBI	4019644	0.389	0	97	236149	130861	20717	99.8	470	Acinetobacter baumannii	69.07	ST2	7	KL9	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL9	2019-04-16	2019	TRUE	TRUE
GCF_011602625.1	SAMN14299652	218.325	Acinetobacter baumannii	SP4580	TRUE	2019	India	vellore	NCBI	3937139	0.389	0	78	256604	139172	23368	99.8	470	Acinetobacter baumannii	75.64	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-04-04	2019	TRUE	TRUE
GCF_011602685.1	SAMN14299647	208.748	Acinetobacter baumannii	SP4364	TRUE	2019	India	vellore	NCBI	3958905	0.389	0	78	256604	139172	23368	99.8	470	Acinetobacter baumannii	75.64	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-07-30	2019	TRUE	TRUE
GCF_011602725.1	SAMN14299645	156.647	Acinetobacter baumannii	SP4206	TRUE	2019	India	vellore	NCBI	3968150	0.39	0	92	364203	121548	17521	99.8	470	Acinetobacter baumannii	72.83	ST2	7	KL12	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-11-03	2019	TRUE	TRUE
GCF_011602745.1	SAMN14299636	185.872	Acinetobacter baumannii	SP3621	TRUE	2019	India	vellore	NCBI	3960023	0.391	0	92	364161	181272	18442	99.7	470	Acinetobacter baumannii	75	ST2	7	KL12	Very high	OCL1	Good	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL12	2019-02-10	2019	TRUE	TRUE
GCF_011602755.1	SAMN14299654	183.738	Acinetobacter baumannii	SP4675	TRUE	2019	India	vellore	NCBI	3980207	0.39	0	112	505306	164899	18018	99.7	470	Acinetobacter baumannii	67.86	ST2	7	KL125	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaPER-7					mph(E)|msr(E)				catB8|cmlA1			ARR-2	sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL125	2019-03-04	2019	TRUE	TRUE
GCF_011603485.1	SAMN14299653	202.881	Acinetobacter baumannii	SP4673	TRUE	2019	India	vellore	NCBI	3964454	0.391	0	70	493744	148061	36376	99.7	470	Acinetobacter baumannii	74.29	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-69													sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Southern Asia	IN	ST1-KL17	2019-01-12	2019	TRUE	TRUE
GCF_011603595.1	SAMN14299644	216.666	Acinetobacter baumannii	SP4166	TRUE	2019	India	vellore	NCBI	3958901	0.389	0	81	256604	139172	21914	99.8	470	Acinetobacter baumannii	76.54	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-10-03	2019	TRUE	TRUE
GCF_011603765.1	SAMN14299631	183.178	Acinetobacter baumannii	SP3476	TRUE	2019	India	vellore	NCBI	3867090	0.39	0	63	364241	147032	27578	99.8	470	Acinetobacter baumannii	77.78	ST2	7	KL28	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL28	2019-07-22	2019	TRUE	TRUE
GCF_011603775.1	SAMN14299628	206.728	Acinetobacter baumannii	SP3375	TRUE	2019	India	vellore	NCBI	3955896	0.389	0	83	256482	139172	21909	99.8	470	Acinetobacter baumannii	77.11	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-07-28	2019	TRUE	TRUE
GCF_011603805.1	SAMN14299627	173.306	Acinetobacter baumannii	SP3356	TRUE	2019	India	vellore	NCBI	3958938	0.389	0	80	256604	139172	21914	99.8	470	Acinetobacter baumannii	76.25	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-11-21	2019	TRUE	TRUE
GCF_011603845.1	SAMN14299622	201.191	Acinetobacter baumannii	SP2513	TRUE	2019	India	vellore	NCBI	3889258	0.389	0	74	256605	135491	23368	99.6	470	Acinetobacter baumannii	78.38	ST2	7	KL13	Perfect	OCL1	Good	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	FALSE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-12-23	2019	TRUE	TRUE
GCF_011603945.1	SAMN14299621	188.425	Acinetobacter baumannii	SP2502	TRUE	2019	India	vellore	NCBI	3996038	0.39	0	77	364161	154618	19665	99.8	470	Acinetobacter baumannii	79.22	ST2	7	KL125	Very high	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL125	2019-03-09	2019	TRUE	TRUE
GCF_012934925.1	SAMN14409628	117.682	Acinetobacter baumannii	VB473	TRUE	2019	India		NCBI	3964720	0.391	0	2	3948250	3948250	3948250	99	470	Acinetobacter baumannii	100	ST2	7	KL13	Perfect	OCL1	Very high	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2	tet(B)		TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL13	2019-02-04	2019	TRUE	TRUE
GCF_012935045.1	SAMN14420246	190.093	Acinetobacter baumannii	PM1912235	TRUE	2019	India		NCBI	3935172	0.39	0	2	3926441	3926441	3926441	99.8	470	Acinetobacter baumannii	100	ST2	7	KL120	Very high	OCL1	High	aph(3'')-Ib|aph(3')-Ia|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66|blaTEM-1A					mph(E)|msr(E)									tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL120	2019-01-19	2019	TRUE	TRUE
GCF_017723975.1	SAMN18452234	134.84	Acinetobacter baumannii	KSK6	TRUE	2020	India	new_delhi	NCBI	4390748	0.39	0	5	4091200	4091200	218105	99.8	470	Acinetobacter baumannii	100	ST622	7	KL12	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaNDM-1|blaOXA-104|blaOXA-23|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2			TRUE	TRUE	TRUE	blaNDM-1|blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST622-KL12	2020-03-03	2020	TRUE	TRUE
GCF_019428805.1	SAMN20395210	104.68	Acinetobacter baumannii	VB3911	TRUE	2018	India	vellore	NCBI	3976943	0.388	0	89	292475	167741	21386	99.8	470	Acinetobacter baumannii	76.4	ST2	7	KL49	Very high	OCL1	Very high	aph(3'')-Ib|aph(3')-VIa|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)								sul2			TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IN	ST2-KL49	2018-05-09	2018	TRUE	TRUE
GCF_024741125.1	SAMN30386875	100	Acinetobacter baumannii	134	TRUE	2018	Iran		NCBI	4053839	0.391	0	125	209615	92088	13723	99.6	470	Acinetobacter baumannii	91.2	ST78	7	KL49	Very high	OCL1	Very high	aac(6')-Ian|armA	blaADC-25|blaCTX-M-124|blaOXA-72|blaOXA-90					mph(E)|msr(E)								sul1			TRUE	TRUE	TRUE	blaOXA-40-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Southern Asia	IR	ST78-KL49	2018-06-08	2018	TRUE	TRUE
GCF_002803655.2	SAMN08043814	60	Acinetobacter baumannii	ZQ1	TRUE	2016	Iraq	baghdad	NCBI	3994097	0.389	73	49	498370	205546	32991	99.6	470	Acinetobacter baumannii	87.76	ST2	7	KL234	Good	OCL1	Very high	aac(6')-Ib|aadA1|aph(3'')-Ib|aph(6)-Id|armA	blaADC-25|blaOXA-23|blaOXA-66					mph(E)|msr(E)				catB8				sul1	tet(B)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST2-KL234	2016-01-23	2016	TRUE	TRUE
GCF_002837885.2	SAMN08093368	62	Acinetobacter baumannii	ZQ9	TRUE	2016	Iraq	baghdad	NCBI	4123732	0.388	200	101	213875	92823	17833	99.8	470	Acinetobacter baumannii	97.03	ST575	7	KL13	Perfect	OCL2	Good	aph(3')-VIa	blaADC-25|blaCARB-2|blaOXA-144|blaOXA-23|blaPER-7					mph(E)|msr(E)								sul1	tet(39)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST575-KL13	2016-03-03	2016	TRUE	TRUE
GCF_002837905.2	SAMN08093369	60	Acinetobacter baumannii	ZQ10	TRUE	2016	Iraq	baghdad	NCBI	4066290	0.389	1297	118	257253	93073	15389	99.8	470	Acinetobacter baumannii	83.9	ST575	7	KL13	Very high	OCL2	Good	aph(3')-VIa	blaADC-25|blaCARB-2|blaOXA-144|blaOXA-23|blaPER-7					mph(E)|msr(E)								sul1	tet(39)		TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L|parCS84L	TRUE	TRUE	Asia	Western Asia	IQ	ST575-KL13	2016-04-12	2016	TRUE	TRUE
GCF_002837955.2	SAMN08093364	63	Acinetobacter baumannii	ZQ5	TRUE	2016	Iraq	baghdad	NCBI	4044369	0.392	396	72	438490	180690	32054	99.8	470	Acinetobacter baumannii	84.72	ST1	7	KL17	Very high	OCL1	Very high	aac(3)-Ia|aadA1|aph(3')-Ia|aph(3')-VIa|armA	blaADC-25|blaOXA-23|blaOXA-69|blaPER-7					mph(E)|msr(E)				cmlA1			ARR-2	sul1|sul2	tet(B)	dfrA1	TRUE	TRUE	TRUE	blaOXA-23-like	gyrAS81L	TRUE	TRUE	Asia	Western Asia	IQ	ST1-KL17	2016-09-23	2016	TRUE	TRUE
